Weight Vector                  | Iso Sig                                                                | Simplified IsoSig                                                      
[0, 0, 3, 3, 2, 7, 5, 5, 8]    | sLLvvLLQMLQQQcdmkkhiiopqomrnrrqqukluukfftwwsbjvggcv                    | fLLQcacdeeenkqxvn                                                      
[0, 0, 4, 0, 2, 7, 6, 7, 7]    | qLLLLLPvQPQkbefiihjlknnmmopppxxaarjxhrffcbcmxa                         | kLLAMzMkbdedfghijjjdwqsuqqqqsj                                         
[0, 0, 4, 0, 3, 5, 6, 8, 7]    | qLLvMPPwwPQkcdfhfikjjmoomnppphsakfstqdhppbxooj                         | fLLQcacdeeejkqxvn                                                      
[0, 0, 4, 0, 4, 8, 5, 4, 8]    | rLLLvPvzAQQQcaegkjhpkklqpnqnopqbqlqtfawfrqtfafwuu                      | fLAMcbcbdeehxjxhs                                                      
[0, 0, 4, 0, 4, 9, 5, 4, 7]    | qLLAvLzQMMPkbeedhhklimknopopphhakkchkfooulavbf                         | gLAMPbcbdeffhhjqqhk                                                    
[0, 0, 4, 0, 5, 6, 7, 5, 6]    | rLLLLwAzMPMQcccgfgjklmnmnoopqqqtnmbnuhiabobwfdivv                      | hLLAMkbdedfgggdwqsuqxh                                                 
[0, 0, 4, 0, 5, 7, 6, 4, 7]    | tLLLwvQPLPPPPkcdefgjlkikpoonrqssrshstaftaxcfadpplvapmn                 | eLAkbcbddhhjqn                                                         
[0, 0, 4, 1, 2, 9, 6, 6, 5]    | rLLLALMwPvQQcbedgfhhjkknppnqoqqtpnxheebnomxaghfrr                      | hLAMzkbccdefggemkihhqj                                                 
[0, 0, 4, 1, 3, 9, 6, 6, 4]    | pLLAPvLAPMQbecdgfljjkmnoonoexoffcegogieiqnh                            | hLALPkbcbegfggxhnshqos                                                 
[0, 0, 4, 1, 6, 3, 7, 7, 5]    | rLLLLzLQLAPQccdgihmlhmolnnpqqpqhshbbulflecnnaugrb                      | fLAMcbcbdeehhjhhw                                                      
[0, 0, 4, 2, 3, 6, 5, 5, 8]    | rLLvAAvQPPzQccdfhfiljknlompqqpqhsaxshaxgdcagtaufm                      | iLLAMPcbdedfghhhdwqsuqqjs                                              
[0, 0, 4, 2, 3, 9, 5, 5, 5]    | sLLLALLzQzLQQcdefgjkilnnorqqrprqaruatqjvoqaiavndntc                    | iLAwwQcbcbdfhghhxxjqwqhgw                                              
[0, 0, 4, 2, 4, 6, 7, 6, 4]    | wLLvvMwQwMvQQwQkcdfkjhimnnoonqtrqrtuvuvtkkdkjfhulnscuxhlvcmmof         | gLLPQaceedffjkxknnn                                                    
[0, 0, 5, 0, 4, 6, 5, 6, 7]    | uLLvMvMPvMPMQQccdfgimnjkpopntqrrttsshsagsaadbjjjnxelufvgc              | kLALAMzkcbbeffghijjqqjnmxkqqqw                                         
[0, 0, 5, 0, 4, 10, 4, 5, 5]   | oLLvAAMwMQcbedhiiijkmnlmnnhhoahahliklrohp                              | hLAMzkbcbdefgghhjhxxxn                                                 
[0, 0, 5, 0, 6, 7, 6, 5, 4]    | tLLvLvvQPMPQQkceghjppoqmnsrnmoprsstqljjhlpajjqjjbcrsaa                 | hLLPAkaceedfggnkxknnqs                                                 
[0, 0, 5, 0, 6, 9, 4, 3, 6]    | pLLvwMwPQQPaefjgjimmnknnmoobigioltagfwggjxr                            | gLAMPbcbdeffhhjqxhs                                                    
[0, 0, 5, 0, 7, 10, 4, 3, 4]   | tLLvMLwAQvzQQkcdfgjilmijmpsoqprsrshsagpoahfvgpddbcocfv                 | gLLAQbcedfeftsqsqww                                                    
[0, 0, 5, 1, 2, 8, 6, 6, 5]    | sLLALMwwzwQMQbedefgihjnonpqnrqrrtanlnomscatcudbmsck                    | gLLPQcdcfeffhsrhqos                                                    
[0, 0, 5, 1, 3, 4, 6, 7, 7]    | qLLLLLwQPMPkccfgigikjnmloppoplnagfgcdaasfuacnj                         | eLAkbcbddhhwqj                                                         
[0, 0, 5, 1, 4, 8, 4, 4, 7]    | pLLvLMMMPPQbeehjhiljmlmonoohharfvkdgavvhwpp                            | hLLPAkaceedfggjkxknnqw                                                 
[0, 0, 5, 1, 5, 5, 7, 4, 6]    | tLvAwPvMLQwPQkcdefhijnoomppqrprsrsuruqkahkambqmadpogbb                 | cPcbbbqxh                                                              
[0, 0, 5, 1, 5, 6, 4, 5, 7]    | pLLvMzMAAPQcdfijgklklmoonnohsajmruallhpaqqs                            | jLLLPPQcdgefhihhihshtnvawrr                                            
[0, 0, 5, 1, 5, 8, 4, 3, 7]    | nLLwMwPAAkcedgfhikijklmmatwignxixbwahn                                 | hLAMzkbccdefggemkihxqw                                                 
[0, 0, 5, 1, 5, 8, 4, 7, 3]    | oLLwLMzQMMccedghikiljlkmnnlajnrnacaqbclqw                              | fLAMcbcbdeehxjqhk                                                      
[0, 0, 5, 1, 5, 8, 6, 5, 3]    | rLLvLLvAQQMQccdjikhjklpomnnqqqphsbvungpulgfochxmc                      | gLLAQacdefffjkqxqlu                                                    
[0, 0, 5, 1, 5, 9, 3, 6, 4]    | tLLvLLLzAAMQQkcdikgojlqorrsqsnqppshswefagmalaleravrgbr                 | eLAkbcbddhxjqs                                                         
[0, 0, 5, 1, 6, 6, 6, 4, 5]    | sLLLvAAzMzAQQcddfjhiinlmqnrrqpqrukffhvueagkeafffvnk                    | gLLPQcdcfeffqsnhqos                                                    
[0, 0, 5, 1, 6, 6, 6, 6, 3]    | sLvLMvwMMQLQQbdhgkiijomopqpoqprrlwxganstnsneadouqbg                    | iLLLAQcbeefgghghxxqmmgbnw                                              
[0, 0, 5, 1, 6, 10, 3, 4, 4]   | oLvALAvQAQccdefigikmlmnlnnurucjbcaubkhcpq                              | iLLAPMcaceefgghhjkuxiakxk                                              
[0, 0, 5, 1, 7, 2, 6, 5, 7]    | qLLMvwMMMzQkbecfijilimmopnopphhvhhhtuhbcuaarjg                         | fLMPcbcdeeehhhhwr                                                      
[0, 0, 5, 1, 7, 8, 4, 3, 5]    | qLLLLLPPMwQkcdehjgjikmnlppoophsusafucxepoiirjr                         | hLALPkbcbefggghxjnxqcn                                                 
[0, 0, 5, 1, 7, 9, 4, 4, 3]    | oLvAwMLPQPccdefhijmjlkmmnnuruqjatxgokcvaj                              | gLLAQbcedfeftsqsxsk                                                    
[0, 0, 5, 2, 4, 6, 5, 4, 7]    | xLLwLAvPALLwPMQQccedghimmnjonsupurwvtwvwvpajvrfutagarulblsexolppn      | eLPkbcddddrwos                                                         
[0, 0, 5, 2, 4, 7, 4, 5, 6]    | sLLwPvLAAvQQQcedhgjijkmpqnrorpqrpajavtqhvfahafcfvwn                    | iLLAPMcaceegfghhjkuxlpnpr                                              
[0, 0, 5, 2, 6, 9, 4, 3, 4]    | sLLvMMLAwLPQQcdfgifklilonrpoqrqrhsagocahggppibcosfo                    | hLALAkcbbeffggqhknmxkj                                                 
[0, 0, 6, 0, 4, 6, 5, 6, 6]    | vLLvLQvAPwwPPQQcdehihmkoknopqtuursstuhsorvrtualmrxtvvnvvvrc            | kLLLAMPkcdgfehijhjjqcqhhhhqwcn                                         
[0, 0, 6, 0, 5, 4, 5, 7, 6]    | vLLvzzQAwLwAQAQcdifhklhikpnoprqtsttuuawufsedvvsdujsfftcqitc            | hLLLQkbcgeffggtsmihgnk                                                 
[0, 0, 6, 0, 5, 7, 4, 6, 5]    | nLLPvAMMMkcdefghijkllmmmhsxxswmemipxxf                                 | iLLPPPcaceegfhghnkxkqnqsw                                              
[0, 0, 6, 0, 6, 7, 4, 3, 7]    | rLLLLAvvQQAQcaegeiholplmopmnqqqbxmgqimoiowimsoffv                      | eLAkbcbddhxjqw                                                         
[0, 0, 6, 0, 7, 9, 4, 2, 5]    | rLLwLvzzMQQQcaedilkjjqoplpqonoqbiaitokwenerelbvcw                      | fLAMcbcbdeehxjqhr                                                      
[0, 0, 6, 0, 7, 11, 3, 3, 3]   | tLvALwAMwMzAQkcdefijhkmmlppqpqrsrsurucjufqaxbhiobommcb                 | hLLAMkbddeffggdwolarmn                                                 
[0, 0, 6, 0, 8, 9, 4, 3, 3]    | oLLvwLAPQQccdeiijmlkkmknnnhspgsatpetcvsrn                              | gLLAQbcedfeftsasqnj                                                    
[0, 0, 6, 1, 5, 9, 4, 3, 5]    | pLLvAPPLwQQccgehikjmjoomnnoqfaqvqtqfodtciqg                            | hLALPkbcbefggghxwnxqcn                                                 
[0, 0, 6, 1, 5, 10, 3, 4, 4]   | qLLLALLLPMQkcegfgjknjklpopnopqaqaqxawvvwixeflf                         | iLLPPPcaceegfhghjkxkqnqsw                                              
[0, 0, 6, 1, 6, 1, 6, 5, 8]    | pLLvLzPAQMQbefkmijjnkklonooxxxxlcvwlxaxawah                            | eLMkbcdddhhhqx                                                         
[0, 0, 6, 1, 7, 1, 6, 5, 7]    | pLAwvwAAMAQcbbdikhjjmnlmoooqqnqawcssapmfhhm                            | hLMzMkbcdefggghhhhhhrw                                                 
[0, 0, 6, 1, 7, 10, 3, 2, 4]   | pLLLvvLQQQQcddnhjnookollmmntgfpnmlgfsvskfrc                            | lLvLAMAQcaeghghijkkjkjxgwwkhahnkb                                      
[0, 0, 6, 2, 6, 8, 5, 4, 2]    | qLvAwMvLQPQkcdefhikokmmopnpopuruqjajjjwcgagarq                         | gLLAQbcedfeftsqsqwj                                                    
[0, 0, 6, 2, 6, 9, 2, 3, 5]    | rLLALLwwzAQQcbecdfjijlpnmqnopqqxxofcamshdunusbkth                      | iLLALQcaceefgghhnkuxpkwwr                                              
[0, 0, 6, 2, 6, 10, 3, 3, 3]   | pLLLLALzMQQbedfiglmjonmlonohhngboxthhsbfmoh                            | lLvALPQPcbefejihijjkkxttimwofimxn                                      
[0, 0, 7, 0, 6, 2, 5, 6, 7]    | rLLvLvwQzQQQccdglholjnlnppqnqoqhsganauollgsbvovfk                      | hLLLQkbdeffgggxniqxwvj                                                 
[0, 0, 7, 0, 6, 5, 4, 5, 6]    | qLLvPLAQvPQkcdiggkhlijpopnoopawugrasavxpxfkccb                         | jLLLLQQbcgfgihihitsmgonogfk                                            
[0, 0, 7, 0, 7, 11, 2, 3, 3]   | mLLPvLMQQcecfkjlkliljkqanqqqlqaqbvo                                    | eLPkbcdddhrrnk                                                         
[0, 0, 7, 0, 8, 11, 2, 2, 3]   | qLLvzwAzQPQkcdhfkjmilmplpoopohshvaadcacavajnxb                         | gLAMPbcbdeffhhwhxqs                                                    
[0, 0, 7, 1, 5, 8, 4, 3, 5]    | tLLLvAPPLPLMQkbedjjkhlmknporrqpssshhfhdaktmtgdflqivcfb                 | hLALPkbcbefgggxxjnxqcn                                                 
[0, 0, 7, 1, 6, 0, 7, 6, 6]    | qLLLvPzPQzQkbefkhlilnlnopmnpphhihjagqiiphhofah                         | iLLLMQccdefhgghhhsdafjwsf                                              
[0, 0, 7, 1, 6, 4, 4, 4, 7]    | pLLPvwPAAAQcdefgjlkjmknmooohsxxsaalqtnamvbb                            | iLLLPQcbcgffghhhtsmhgosof                                              
[0, 0, 7, 1, 6, 10, 2, 4, 3]   | qLLvzAzzPQQkcdhifjmlmkplpoopohshsfadicfswsjngb                         | kLLLLPQkbceggjihijjtspnnxffwup                                         
[0, 0, 7, 1, 6, 10, 3, 4, 2]   | pLLLvLMQMMQbedkhjihllmmnoooxxfioxfwxxwcltrv                            | iLAwwQcbcbdfghhhxhjhrhxgr                                              
[0, 0, 7, 1, 7, 0, 5, 6, 7]    | tLLLMPLPvMwMQkcddffigilllpnrrpqssstgfagacgalglcafvsxux                 | iLAwLQccbbdfgghhhhkhjlqsw                                              
[0, 0, 7, 1, 7, 0, 6, 5, 7]    | tLLLMzLMwLPAQkcddffijimmqqnrpsqrsstgfagaggaaaagfguwnim                 | hvLAQkcdfeggfgjwajplhj                                                 
[0, 0, 7, 1, 7, 2, 5, 7, 4]    | rLLLzwPLzQPQcaedfiljjopmnpqqooqbqxcqexcquppujjwgc                      | gLAMPbcbdeffhhjhhhk                                                    
[0, 0, 7, 1, 7, 4, 6, 5, 3]    | qLvLMwLPMMQkbdhgimjimllnpoopplwxgjeqsqfwklmueg                         | fLLQcbeddeehhokum                                                      
[0, 0, 7, 1, 7, 8, 4, 1, 5]    | qLLLwLMLAAQkcdgfkhlllnnomoppphshaashggbvmsehuc                         | hLAMzkbccdefggemkihxxr                                                 
[0, 0, 7, 1, 8, 8, 4, 2, 3]    | rLLLLwLPQLQPcbegfhljnlmnpmmoqqqahmenmdaemnxsrdhld                      | gLAMPbcbdeffhhjhxqw                                                    
[0, 0, 7, 1, 8, 8, 4, 4, 1]    | rLLLvLMwQQMPcbedghlmjkkonnnpqqqxxfofhuqqrbcnwxqrb                      | nLLLLMMAMkcdgifhjkjjlmmmhshgvvahiqhhah                                 
[0, 0, 7, 1, 9, 6, 4, 3, 3]    | rLLLwMPLPzPQccdgffhkilnmooppqqqhshasohindthgnknbo                      | gLAMPbcbdeffhhjhxxr                                                    
[0, 0, 7, 2, 6, 3, 4, 5, 6]    | zLLvMvLvzzAPAQQAQkcdefhpqltunqnrpxurtvvywyyxhspbnhvcahcwvnvluogbbtslqo | iLALAMccbbeffghhqqnnmxkqj                                              
