Weight Vector               | Iso Sig                                                        | Simplified IsoSig                                              
[6, 0, 0, 8, 1, 1, 7, 0, 1] | nLAMzvLPQkbcbdefkmlmllkmhhjhhhagggjkjc                         | hLAMzkbcbdefgghhjhhhxj                                         
[6, 0, 1, 5, 2, 2, 4, 4, 0] | qLLLvLLQPMQkcddlmiiknmkppoonptgfppuqqrbwpuvool                 | lLLvMPMQcacfgihjkjikknkvjhaadvjor                              
[6, 0, 1, 6, 2, 3, 5, 0, 1] | rLLvAzLQLPPQcbeghjgmilonpqnqqpphhxxhgavahghibimgb              | nLLLLPMAMkbeffjiihiklmmmxxexxcbfvxxxvc                         
[6, 0, 1, 6, 3, 2, 5, 1, 0] | nLLvLPPQPkbefkhlijjjmmmlxxxxwdcvfgxvcw                         | nLLvLPPQPkbefkhlijjjmmmlxxxxwdcvfgxvcw                         
[6, 0, 1, 7, 0, 2, 4, 1, 3] | mLLALvMQQccdehjhijkllllnnaqdlvcrjcj                            | hLAMzkbcbdefgghhjqxxxk                                         
[6, 0, 1, 7, 1, 2, 7, 0, 0] | nLAMzvLPQkbcbdefkmjmllmlhhjhhharovksjs                         | kLAMzLMkbcbdefhiijjxxjxxxkixnr                                 
[6, 0, 1, 7, 2, 0, 7, 1, 0] | nLLvAPMAMkbeghjigkkklmmmhheahgsedehhah                         | jLAMLLQbcbdeghhiihhjhhwihrw                                    
[6, 0, 1, 7, 2, 2, 5, 0, 1] | nLAMvLvQQkcbbdeikljmllmmqqnqqqffkpcbte                         | jLAwLPQcbbdfghihihhkhjqjskw                                    
[6, 0, 1, 8, 0, 1, 5, 1, 2] | nLLvLPAQMkbefkhiiljjjmmmxxxxwsvxfgnxxa                         | jLAMzMPbcbdefghiihhjhhhxqqn                                    
[6, 0, 1, 8, 1, 0, 7, 0, 1] | nLAMzvLPQkbcbdefkmlmllkmhhjhhhargrjkjc                         | kLAMLLMkbcbdeghijjjxxjxxjqxhum                                 
[6, 0, 2, 4, 3, 0, 5, 3, 1] | sLvAwAMvAzMQQcdeghgjinkmmpoqrrqruruaobxuarpmbrchhki            | jLLzLQQacehghigiinkxamequjk                                    
[6, 0, 2, 5, 3, 3, 5, 0, 0] | oLLvLPPQPMcbefkhlijjjmmmnnxxxxwdcvfgxvcqn                      | oLLvLPPQPMcbefkhlijjjmmmnnxxxxwdcvfgxvcqn                      
[6, 0, 2, 6, 2, 1, 7, 0, 0] | oLLvzPMPQPcbehkjiimllljnnnxxaxbvvxaedsxxa                      | nLLLvPAQMkcdgkhiklhkjmmmhshtnnphrhhhah                         
[6, 0, 2, 6, 2, 3, 5, 0, 0] | oLAMvLvAQQccbbdeimklkllnnnqqnqqqhovovbmgb                      | kLAMLLAkbcbdegiiijjhhjhhwaurhw                                 
[6, 0, 2, 6, 3, 1, 5, 1, 0] | nLLvLPPQPkbefkhlijjjmmmlxxxxwmcvfgxvck                         | nLLvLPPQPkbefkhlijjjmmmlxxxxwmcvfgxvck                         
