Weight Vector                  | Iso Sig                                                                     | Simplified IsoSig                                                           
[0, 0, 6, 3, 6, 8, 3, 4, 4]    | rLvAMvAwLAQQcadfgeijkkpoqqpnoqpnaqrgaqrrartarrcaf                           | fLAMcbcbdeehhwqxr                                                           
[0, 0, 7, 0, 5, 8, 4, 5, 5]    | uLLvMLLvQMLMQQccdfikmiploorsrtqqptsthsagatgtvbvamtateorgr                   | lLLvAMQMccdfhfgijijkkhshhofahqaaw                                           
[0, 0, 7, 0, 6, 6, 4, 6, 5]    | uLvAvwAzAvPQQQccdeihkioopqtrsqptqrtstrajrmcegaxxddihhpsgo                   | kvLALMQkecfgijhjiijrsaxpkcrkkr                                              
[0, 0, 7, 0, 7, 10, 3, 2, 5]   | pLLvPLLzQQQacgihijkkllmoononkkdatkssokjpuvq                                 | gLAMPbcbdeffhxjqqxr                                                         
[0, 0, 7, 0, 7, 11, 2, 3, 4]   | oLvALAzQMMccdefigjiklklmnnurucjbucaujvaqn                                   | iLLALQcaceefgghhnkuxpkwwr                                                   
[0, 0, 7, 0, 8, 4, 6, 4, 5]    | qLvAvLQPzPQkcdfkhkhlmnlpmopopqrqaruftepvavadlc                              | fLLQcaceeedjkuxkn                                                           
[0, 0, 7, 0, 9, 8, 4, 3, 3]    | rLLLwMzwAAMQccdgffhkljlmonqopqqhshasshhvfaecqvrex                           | nLLLvAAQMkcdghikhlkkjmmmhchvvurhaihhah                                      
[0, 0, 7, 1, 6, 1, 7, 7, 5]    | pLLvLPzAAQQbefkjimlinommnooxxxxbvxacadvcgck                                 | iLMzMPcbcdefghhhhhhhhhhqx                                                   
[0, 0, 7, 1, 7, 3, 4, 6, 6]    | uLLLvvwLPwQQQQccdglinlopolrnrtpsttrshshaollgswbvovpjhqikf                   | iLLLPQcbcgffghhhtsmhgosof                                                   
[0, 0, 7, 1, 7, 5, 6, 4, 4]    | vLLvLQMvQzPLAPQacfighjkkmlnpqrsrtutuubsvavaxhvaxoxlhdoxlits                 | eLPkbcdddhrrnk                                                              
[0, 0, 7, 1, 7, 6, 3, 5, 5]    | sLvALAvMLPMQQcdefiginkmqonpppqrrurucobcpgwtirxxwsgc                         | kLLMvMQkacdeigjhjijjkanamsfgks                                              
[0, 0, 7, 1, 7, 8, 5, 3, 3]    | xLLLwLLzvPPPQzQQccdgfjminrnnpouqqvttswvvwhshaphejporagiecqwwcxemg           | mLLvAPLQQbeghjijjllklkxxaxxkxaaxaak                                         
[0, 0, 7, 1, 7, 9, 2, 4, 4]    | sLLvAvAzMPPQQcdfhjimmlplpooqoqrrhsahuadcsafmjnhbrbg                         | hLALAkbcbeffggxxnnmxkj                                                      
[0, 0, 7, 1, 7, 10, 2, 2, 5]   | qLvALwwPAAQkcdefijilnmolnopppurucjpcaunajvuiao                              | kLLLLPQkbceggjihijjtspnnxffwup                                              
[0, 0, 7, 1, 7, 11, 2, 2, 4]   | oLLwLLLMQQcbeeeiilkmnnlnmmhhaakkdhavocvkg                                   | lLLLPLQPccdfegiijijkkhsmdghudpawr                                           
[0, 0, 7, 1, 8, 3, 5, 4, 6]    | qLLvPQLvAQPkacgeihgkmnlmoopppnkkvaasshtlhwjltt                              | hLAMzkbccdefggemkiqqhk                                                      
[0, 0, 7, 2, 6, 10, 3, 3, 3]   | sLLLALvzMPMQQccfgeinjlmlpqqorqrrajaxttifoufxbkrlbit                         | iLAwwQcbcbdfghhhxhjhrhxgr                                                   
[0, 0, 7, 2, 7, 0, 5, 6, 7]    | zLLvzzAQPvwALAPQAkcdifhjhilknmosrqvwtwuwxxyyawufsavvhcavcaropcccfffftc      | hLALAkcbbeffggqqnnmxkj                                                      
[0, 0, 7, 2, 7, 2, 4, 5, 7]    | sLLLMzwMzvQQQcddffijikmmoqoqprrrtgfagaagfeffajmclln                         | iLALAMccbbeffghhqqnnmxkqj                                                   
