Weight Vector               | Iso Sig                                                   | Simplified IsoSig                                         
[3, 0, 3, 4, 3, 4, 4, 0, 0] | nLAvvAQMMkcbbhjkjiiilmmmqqnafxfnwwtxxa                    | jLALAMPbcbeffghiihxjnmxkxxj                               
[3, 0, 3, 4, 4, 2, 4, 1, 0] | mLLvzAQMQbehiikjjilllkxxavchgcclttn                       | iLALAMccbbeffghhqhknmxkxr                                 
[3, 0, 3, 4, 4, 4, 2, 0, 1] | mLLvzAQMQbehiikjjilllkxxavchgbclatn                       | iLALzQcbcbefhgghhxjnxknrk                                 
[3, 0, 3, 5, 3, 2, 4, 0, 1] | mLAvvMQMQcbbhjkjiiilllqqnajxfnwwevc                       | jLALAMPbcbeffghiixxjnmxkqhn                               
[3, 0, 4, 1, 5, 2, 2, 3, 1] | pLvLAAzQvQQcfghegijklnmnoooupamofjlmmaxlwss               | iLLALQcaceefgghhnkuxpkwwn                                 
[3, 0, 4, 1, 5, 5, 1, 2, 0] | nLLLwwPMQkbedgiklkjjjmmmhhfihalihgbvfg                    | kLALLMAkbcbefgihijjhhjsqoafhow                            
[3, 0, 4, 2, 5, 2, 2, 3, 0] | pLvAMwwLQPQcdegfhijlnnmomoouruacopvrttvljab               | iLLALQcbddcfgghhdwjnctuss                                 
[3, 0, 4, 2, 5, 5, 2, 0, 0] | nLAwvwQAMkcbbdikkijklmmmqqnqiworsoxhos                    | kLAMLLAkbcbdeghhijjxxjxhwihwhj                            
[3, 0, 4, 3, 3, 5, 1, 2, 0] | pLLLvPAQLPQcdgfkijkjknmnonohshnxsapllnvbpvc               | jLLLAAQcdgffhgiiihshatxwpos                               
[3, 0, 4, 3, 4, 5, 2, 0, 0] | nLLvzPMQAkbehkjiiihlkkmmhhihgggknqahqw                    | mLLLLAMQPcdggigikkjkllhshgbbghmqlxr                       
[3, 0, 4, 3, 5, 2, 2, 1, 1] | rLLvLLzPzQQQccdghjkojpnnmmoqopqhsgvnhhoikjckffnvg         | hLLMAkacdefeggjkaknkhw                                    
[3, 0, 4, 3, 5, 3, 2, 1, 0] | mLAvLLPQQbcbfjiljijkllxxjifnhccbegb                       | jLAwMMPcbbdfgghiihhkxjiqjqn                               
[3, 0, 4, 4, 2, 2, 2, 0, 4] | qLvAwMALAPMkadfeighjlkmnoopppbatcqwaxiepuaengg            | hLALMkbcbeffgghxjnddjn                                    
[3, 0, 4, 4, 3, 2, 4, 1, 0] | rLLLwAPvQwPQcbedfifhhmnnloqqppqxxftxcfvuhaxvalmew         | iLALAMcbcbeffghhxxjnmxkqj                                 
[3, 0, 4, 4, 3, 3, 4, 0, 0] | nLAvvMQMMkcbbhjkjiiilmmmqqnajxfnwwexxa                    | mLLLAwQzQcdfgehijhklllqcedqqiiwhhgb                       
[3, 0, 4, 4, 4, 3, 2, 0, 1] | mLLvLAQAQbefiikkijjlklxxxvctacjsqdn                       | mLLvLAQAQbefiikkijjlklxxxvctacjsqdn                       
[3, 0, 5, 2, 4, 3, 2, 0, 2] | pLLvLQzLQPQcdgiffhnnlmnmooohsgjfonqquhrnatt               | jLLALQPaceehhghiijkuxujsrhk                               
[3, 0, 5, 2, 5, 3, 1, 1, 1] | oLLvLPAzQQccdgkikgjlkmnmmnlgglvlvcpmppvcf                 | hLLAAkcdecefgghsmrqsqs                                    
[3, 0, 5, 2, 5, 4, 2, 0, 0] | nLAwvLMQMkbcbdgiljkkkmmmxxjxpshkvfvqvk                    | kLAMzLAkbcbdefhiijjhhjhxxkeerk                            
[3, 0, 5, 3, 4, 1, 0, 2, 3] | nLLLPwPMPkcdfgghikjllmmmlcelgfliaaiaik                    | hLLAAkbedeefgghhnteaxn                                    
[3, 0, 5, 3, 4, 3, 2, 0, 1] | pLLvAPwPLQQcdfhjfilmommlnoohsahxcadbxobjxvc               | iLLMMPcacdefghghjkaknhhsw                                 
[3, 0, 5, 3, 4, 4, 2, 0, 0] | nLLvLPPQAkbefkhlijjjkkmmxxpxshcvfvxahk                    | nLLvLPPQAkbefkhlijjjkkmmxxpxshcvfvxahk                    
[3, 1, 0, 0, 2, 4, 3, 4, 4] | mLLLLPMPQacfgjjikjlkllnkgjiulacdkdi                       | hLLAAkcdecefgghsmnqsqs                                    
