Weight Vector               | Iso Sig                                                     | Simplified IsoSig                                           
[0, 0, 5, 1, 5, 4, 4, 1, 5] | qLLAMvLLQwQkbeedfgijklnmppoophhakabokglaqiuiin              | gLLPQcdcfeffqsnahos                                         
[0, 0, 5, 1, 5, 6, 2, 1, 5] | qLLALLvQPLQkbecdhhmljkmoonpppxxofxafbcofuehkkk              | hLAMzkbccdefggemkihxxr                                      
[0, 0, 5, 1, 6, 8, 1, 2, 2] | oLvALwALQQccdefijhnnmmlnmlurucjpfaxknjrgv                   | fLAMcbcbdeehhwqxk                                           
[0, 0, 5, 1, 7, 6, 2, 1, 3] | pLLvAAvwQQQcdfhfilkmklonnnohsahshdvgwwhjnbv                 | hLALPkbcbefgggxxjnxqcn                                      
[0, 0, 5, 1, 7, 8, 1, 1, 2] | rLLvzzPLPPQQccdhjkjnkonlmqmpppqhshauadpmcbgvbjnbc           | eLAkbcbddhxwqs                                              
[0, 0, 5, 2, 3, 6, 3, 3, 3] | rLLvwPzPwMQQccdhffkinkppqmnooqqacifohbiatuhfvqlwo           | gLLPQcdcfeffqsnhqos                                         
[0, 0, 5, 2, 4, 2, 5, 4, 3] | sLvLMLLQALQzQbdhgghiljmkonppqqrrewxksosmecfqelbaqvc         | gLLAQbcdeeffxkrllck                                         
[0, 0, 5, 2, 5, 1, 5, 4, 3] | sLLLzvPPwMAQQbddglkkmllqnmpqrprrdwfkapqqkslrolwofnj         | gLLAQbdedfffdwqsujs                                         
[0, 0, 5, 2, 5, 3, 4, 2, 4] | rLvAwPwwAwQQccdefhgijlnlonqqqppuruqkoipjavcsbbvvc           | gLLAQbcdeeffxkrllkj                                         
[0, 0, 5, 2, 6, 7, 2, 1, 2] | qLLvPvvAQQQkcdfgnkjmlnpooppmohslgtaplagvgkvvvn              | gLLAQacdefffjkqxqlu                                         
[0, 0, 5, 3, 4, 2, 4, 4, 3] | rLLvLQzPPLAQcbeegfhjmkmlopnpqqqhhaccvktitaimviwff           | fLMPcbcdeeehhhhwr                                           
[0, 0, 5, 3, 5, 4, 2, 1, 5] | tLLvMvLMLQAMQkcdfgkniojlqpmqosrrrshsaglugwffjscknepaub      | dLQbccchhrw                                                 
[0, 0, 6, 0, 3, 1, 5, 5, 5] | sLLvLwvMMPQQQadhjnnpjklrqmoqorprbmnapaukfwiacouseof         | cMcabbjak                                                   
[0, 0, 6, 0, 4, 1, 4, 5, 5] | mLLLPwLQQcddghflijlkklhsggsftansovj                         | fLLQcaceeedjkuxkn                                           
[0, 0, 6, 0, 5, 0, 4, 5, 5] | nLALvMLPQkcbbeighmlkkmlmqqnnnvvaasgvwf                      | hLALAkcbbeffggqqnnmxkj                                      
[0, 0, 6, 0, 5, 0, 5, 4, 5] | oLLLvPzPQQcbefkhlilnlnkkmnhhihjagqiipahof                   | gvLQQcdefeffnjndspx                                         
[0, 0, 6, 0, 5, 2, 3, 5, 4] | nLLLLPzMQkbegfhikjjmklmmxxlxcvttpqboww                      | iLLLPQccddgfhhghpkrrknnso                                   
[0, 0, 6, 0, 5, 5, 2, 4, 3] | rLvAvwAAMLQQccdeihklijnpopnooqqtrajrmpclsaaqkmmfo           | jLLLLQQcddfhigihipkrknusdop                                 
[0, 0, 6, 0, 7, 7, 2, 0, 3] | oLLLMALzPQccdgfefhjkknlmnnhshassoakfxcvjb                   | gLAMPbcbdeffhhjhxqw                                         
[0, 0, 6, 1, 4, 3, 3, 3, 5] | sLLvPLAQvzQPQcdiggkhlijpqnopqprrawugrasavxpckbbrjxv         | hLLAMkbdedfgggdwqsuqxh                                      
[0, 0, 6, 1, 5, 1, 4, 3, 5] | pLLLvALPPQQbedjjmniljmolnoohhnhaexoahojbjgj                 | iLALLQcbcbefhgghhhjsqjjjw                                   
[0, 0, 6, 1, 5, 7, 2, 1, 3] | rLLLAPvLPQLQcccfgeihmloonlqopqqqfaaqaqqiutqeqgaof           | iLAwwQcbcbdfghhhhhjhrhxgr                                   
[0, 0, 6, 1, 5, 8, 1, 2, 2] | oLLLvLAPQQcccfigjilnnkmmnmlnafgacdlvrnwsf                   | lLLLvAQQccdfjgiikjjkkhstxwfreipah                           
[0, 0, 6, 1, 6, 1, 3, 4, 4] | mLvALAAQPcdefighjijkllurucobfucirxr                         | hLLAMkacdefgggjkqxqhnv                                      
[0, 0, 6, 1, 6, 5, 1, 3, 3] | qLLvALzLQPQkcdfhjinlnklpmooophsahpatcfkbqnogcc              | iLLPPPcaceegfhghnkxkqnqsw                                   
[0, 0, 6, 1, 7, 4, 3, 2, 2] | mLLvMPwQQcdefgijkiklllhspbbsltglvwc                         | gLALQbcbefffxhjsmmq                                         
[0, 0, 6, 1, 7, 5, 2, 1, 3] | qLLLMvwMQMAkcdgfghmnjklnnoopphshagshpjfkuimpko              | iLAwwQcbcbdfghhhhhjhrxarg                                   
[0, 0, 6, 1, 7, 7, 1, 0, 3] | nLLLMvMQPkcdgfghhjklmlmmhshagssnsfujuu                      | jLAMLLQbcbdegihiihhjhhwqhgw                                 
[0, 0, 6, 1, 7, 8, 1, 0, 2] | mLLLLMzQQcdgghiiljlkklhshgsfsxearff                         | hLALAkbcbeffgghxjnmxkj                                      
[0, 0, 6, 2, 6, 2, 3, 3, 3] | pLvALwzPQMQcdefihiklnmmnooourucofcijfjjfqxq                 | gLLAQbcedfeftsqsqsw                                         
[0, 0, 6, 2, 6, 3, 3, 2, 3] | qLvAwMwwAMQkcdefhgijlmlnonoppuruqooiqjlvucvovc              | hLLAAkcdecefgghsmnqjhr                                      
[0, 0, 6, 2, 6, 4, 1, 2, 4] | oLLvzLAPQQccdiglhlimmknmnnawuraspvugobffb                   | hLALAkbccfefgglpkusufj                                      
[0, 0, 6, 2, 6, 7, 0, 1, 3] | pLLLvLAQzQQbedlhiiimkomnnooahfhbwnnasawahts                 | jLAwLPQcbbdfghihihhkhjqsssw                                 
[0, 0, 7, 0, 6, 6, 1, 2, 3] | sLLLMvwLMPQPQcdgfghojlmnoporprqrhshagspjkjjihqhhvcf         | jLALLAQbcbefhgihihhjsqjjhjr                                 
[0, 0, 7, 0, 8, 9, 0, 0, 1] | mLLALwPMQbcdeghkjiljlldfbhvpxccxgxa                         | gLAMPbcbdeffhhjqxhw                                         
[0, 0, 7, 1, 5, 3, 3, 2, 4] | oLvAvwAAQQccdeihlkinlmnlmnuruoralcpwgvwsf                   | eLMkbcdddhhhqx                                              
[0, 0, 7, 1, 5, 4, 2, 3, 3] | qLvAvAwMAMQkcdeighijknmomnopptrajnrclcsgekcibv              | kLvMLMQkbeffgjihjijhathjhfkxvp                              
[0, 0, 7, 1, 6, 4, 3, 2, 2] | nLvAwwAPQkcdefhjkmlkmlmluruqoqqxvcogng                      | hLLAAkcdecefgghsmrqjhr                                      
