Weight Vector                | Iso Sig                                                             | Simplified IsoSig                                                   
[0, 0, 5, 0, 4, 5, 4, 5, 6]  | sLLvMvzMQPMPQcdfimnjiolmlpqporrrhsabqthglsbfaalcknn                 | jLLAPzQbcedgfhiiitsajssqqjs                                         
[0, 0, 5, 0, 4, 7, 4, 3, 6]  | qLLLwvQPMAAkaefgllikkmknmooppbiqwqamccqnxtwnhc                      | eLAkbcbddhxjqs                                                      
[0, 0, 5, 0, 4, 8, 3, 4, 5]  | oLLvMAPPzQcccgihfkijlmnnmnqfawsfucaaaueio                           | gLALQbcbefffxhnsuuq                                                 
[0, 0, 5, 0, 4, 8, 4, 3, 5]  | vLLLLvwMMwPQMMQcdggfinmlksqrnoqrtuutuhshgcoiakbtuqvgawadppw         | fLAMcbcbdeehxjqhk                                                   
[0, 0, 5, 0, 6, 6, 5, 4, 3]  | tLLvMvwMLMPQQkcdfgimjmkqpqooporrsshsagsddgbjjjjnbblugc              | hLLPAkaceedfggjkxknnqw                                              
[0, 0, 5, 0, 6, 8, 3, 2, 5]  | pLLLvMLPAQQaegjhlljmnkoononbiiiaacvfkwttktk                         | fLAMcbcbdeehxjqhr                                                   
[0, 0, 5, 1, 3, 6, 4, 5, 5]  | rLLLLvAMAMAQcccfgghlknmolmpoqqqajagjgexdoafgtusrr                   | iLLAPMcaceegfghhjkuxlpnpr                                           
[0, 0, 5, 1, 4, 2, 6, 4, 7]  | qLLLvwLMQAQkbedjmimolkkkonppphhfhafluhhgbcgddp                      | dLQbccchhrw                                                         
[0, 0, 5, 1, 4, 8, 3, 3, 5]  | sLLwLAwPwAAPQcedghijllmlnporprqrpajvrfqutagadqasaof                 | kLvAAwQkbefgghijjijedepufmumij                                      
[0, 0, 5, 1, 4, 9, 3, 3, 4]  | oLvLMLMAPQcbdhggkhilmknmnndnxgvtosxjbljap                           | gLLPQcdcfeffqsjhqos                                                 
[0, 0, 5, 1, 5, 1, 7, 4, 6]  | pLLLwLzAQPQcdefhhkknlkomonoaruaorlciofaftek                         | eLMkbcdddhhhqx                                                      
[0, 0, 5, 1, 5, 2, 4, 5, 7]  | pLLvPzAAAAQcdigfhkjilmmnnooawugfsdxvcnsthrv                         | gLLAQbcdeeffxkrllck                                                 
[0, 0, 5, 1, 5, 2, 6, 3, 7]  | pLLAwvMPAAQbedefhijlkmnnoooxxrxdefcfktaakgn                         | fLMPcbcdeeehhhhwr                                                   
[0, 0, 5, 1, 5, 7, 5, 2, 4]  | qLvAwMvwQQMkcdefhijlknmnnooppuruqjaqoogbfcppsb                      | eLAkbccddemkij                                                      
[0, 0, 5, 1, 6, 8, 4, 2, 3]  | pLvAwMwzQAQcdefhijmklmmnnoouruqjaqxokkvppsb                         | fLLQcbeddeehhokum                                                   
[0, 0, 5, 1, 6, 9, 2, 2, 4]  | pLLzwLMPLQQcdedkihmllmonnoohsaoummanniuaenf                         | hLALMkbcceffgglpkkexbk                                              
[0, 0, 5, 1, 6, 9, 2, 3, 3]  | mLvALAAPQcdefighjlllkkurucjbfuaxrrj                                 | iLvPAQcafegeghghnqxgrbxbj                                           
[0, 0, 5, 1, 7, 4, 4, 3, 5]  | qLLLAvMPAMMkcddfggkljmknooppptrsagbgqfawaimees                      | gLALQbcbefffxhjsmmq                                                 
[0, 0, 5, 1, 7, 6, 4, 3, 3]  | qLLLwMzwMAQkcdgffhkjjmoopnppohshasohtvaexmcrgv                      | fLAMcbcbdeehhjqxr                                                   
[0, 0, 5, 1, 7, 8, 3, 3, 2]  | rLLvLvzzQQQQccdgjokpnmnlolnmqqqhsgsddptattgbbcjnb                   | eLAkbcbddhhwqj                                                      
[0, 0, 5, 2, 4, 5, 4, 3, 6]  | wLLvPLzQvMMLLQQkcdigghmijlmqnssruruvtvvawugrsavxfreoalglvpbfvv      | cPcbbbqxh                                                           
[0, 0, 5, 2, 5, 1, 6, 4, 6]  | sLLLwMzzwAQPQcdgfhfkkjmoqonrprqrhshawchgvgumeaacpfi                 | gLMzQbcdefffhhhhhxq                                                 
[0, 0, 5, 2, 5, 4, 5, 3, 5]  | uLLwLvMPwMMMAQcacdhhhijkmonnrsqrstttbcatdwcvraiqvqpgahlbr           | fLAMcbccdeeemkiqj                                                   
[0, 0, 5, 2, 6, 4, 5, 4, 3]  | tLvAwMzMLzQAMkcdefhiikjmpnpoqorrssuruqoaqlgbetlqsbqpvf              | fLLQcacdeeejkaqnv                                                   
[0, 0, 6, 0, 5, 3, 4, 6, 5]  | rLvALzvPQAQPccdefiikjlmmoonppqqtracwcphkkjrsoamgb                   | iLLMwQcacdefhghhjkankaank                                           
[0, 0, 6, 0, 5, 9, 2, 4, 3]  | pLvLMMLMzQQadgehiilmknlnooobegkoalafolomplr                         | fLAMcbcbdeehhwqqs                                                   
[0, 0, 6, 0, 7, 5, 4, 2, 5]  | sLLLwvvMQPMQQbedgokkpjknorqrropqhhfhhhgbngrcllthvoc                 | fLAMcbcbdeehhjqqw                                                   
[0, 0, 6, 0, 7, 8, 3, 1, 4]  | rLLvLPAwLQMQccdgfijkkpnlmmpqopqhsgfvsiuehwngvavco                   | fLAMcbcbdeehhwqxr                                                   
[0, 0, 6, 1, 5, 1, 6, 6, 4]  | oLLvLPPAAQcbefkjikklimnmnnxxxxbvxaacadgck                           | hLMzMkbcdefggghhhhhhrw                                              
[0, 0, 6, 1, 5, 8, 3, 2, 4]  | rLLAvLwQLLQQcbdedhhijknqpopqpoqhgakedbvcxeheamcck                   | hLALPkbcbefgggxxnnxqcn                                              
[0, 0, 6, 1, 5, 9, 2, 3, 3]  | mLLzLzQMQacehhihkjllklnkxatqfrfdmkq                                 | lLLLMzMQcacefgijkkjkjnkvfjlacksjf                                   
[0, 0, 6, 1, 6, 5, 5, 3, 3]  | rLvAwMLPvMQQccdefhikmkmoqpnopqquruqoadxjnqpqusfjf                   | gLLAQbcdeeffxkrllkw                                                 
[0, 0, 6, 1, 7, 9, 2, 1, 3]  | nLLvAzPQPkcdehiikkljmmlmhsphpaqiupaxwd                              | hLLAAkcdecefggqsmjqjqn                                              
[0, 0, 6, 2, 5, 4, 3, 3, 6]  | sLLvzPwQwMAPQcdifghkillmonprprqrawufrsxvugctmieveof                 | hLLPAkaceedfggnkxknnqs                                              
[0, 0, 6, 2, 5, 7, 2, 2, 5]  | tLLLMALvQwPwQkcdgeefhjnmllpqossrrshshpvgsahaleihkcfbbj              | iLALLQcbccefhgghemkbiwjjk                                           
[0, 0, 6, 2, 6, 0, 5, 5, 5]  | qLLALLvAPQPkbecdhjmmlkoloppophhofhtbgsotgahsos                      | gvLQQcdefeffnjndspx                                                 
[0, 0, 6, 2, 6, 1, 5, 4, 5]  | pLvAAvMPzQQcefegkjmlkknonooqiqmaampssfpqphv                         | hLLAMkbdedfgggdwqsuqxh                                              
[0, 0, 6, 2, 6, 2, 3, 4, 6]  | qLLLMvAzMPQkcddffkjiknpmpoopotgfagalvnagjoggrb                      | hLLAAkcdecefgghsmnqjhr                                              
[0, 0, 6, 2, 6, 4, 5, 4, 2]  | rLvAwMvwQAQPccdefhillmonnonppqquruqoaaobtkgmjabvc                   | gLLAQbcedfeftsqsxwk                                                 
[0, 0, 6, 2, 6, 5, 2, 3, 5]  | rLLvzPwQwQMPccdifghkillmlnoppqqawufrsxvugcfmiiigv                   | iLLPPPcaceegfhghnkxkqnqsw                                           
[0, 0, 6, 2, 7, 9, 1, 1, 3]  | qLLvzPzzQMQkcdhfijmklkopmnoophshfnatplogdnnngg                      | gLLAQbcedfeftsqsqwj                                                 
[0, 0, 7, 0, 6, 1, 4, 5, 6]  | nLALvLAQPkcbbejhkkijmlmmqqnnmvmtcesobb                              | iLALAMccbbeffghhqqnnmxkqj                                           
[0, 0, 7, 0, 6, 3, 4, 3, 6]  | sLLLvMzQvAQMQcdgifjhimnmqnopqrrrhshcoafoaaclahgseem                 | fLAMcbcbdeehhjhhs                                                   
[0, 0, 7, 0, 8, 5, 3, 2, 4]  | pLLLvMLPAQQaegjhlmjnkkmonoobiiiaawvscwfmkem                         | fLAMcbcbdeehhjqqs                                                   
[0, 0, 7, 1, 5, 8, 2, 3, 3]  | qLLvAALPLMQkcdfhfijjklnoppnophsahshmhgctmualfv                      | jLALLAQbccefhgihiemkbiwjxkr                                         
[0, 0, 7, 1, 6, 2, 5, 4, 4]  | sLLvzvAQwLQQQcdhlhnkilqomqoprrqrhshaotqoaabgpvahtcf                 | hLLLQkbdeeggfgxnidpvwj                                              
[0, 0, 7, 1, 6, 6, 2, 2, 5]  | sLLLvLPvQQwQQcdghijplknknmoqqrrrhshvsaahojfjfrdqmmr                 | jLALLAQbcbefhgihihhjsqjjhjr                                         
[0, 0, 7, 1, 6, 6, 4, 2, 3]  | rLLLwLzPzQAQccdgfjikmnlplpnqpqqhshapatafnpntvqncg                   | iLALLQcbcbefhghhhhjsqssnk                                           
[0, 0, 7, 1, 6, 6, 4, 4, 1]  | sLLALvwzPLQQQbecdhjnkpoopoqrnrqrxxofxaxfahhueadecfs                 | iLAwwQcbcbdfghhhhhjhrxarg                                           
[0, 0, 7, 1, 6, 8, 2, 4, 1]  | sLLLwMzvMAAQQbedgigjomkmpnropqrrhhfhhohhsosavmagskb                 | jLAMLLQbcbdegihiihhjhhwqhgw                                         
[0, 0, 7, 1, 6, 9, 2, 3, 1]  | pLLLwwLQMPQbedfihjjmklmonooxxfuxfxxvoogxiwc                         | iLAwwQcbcbdfghhhhhwhrhxgr                                           
[0, 0, 7, 1, 7, 2, 4, 3, 5]  | nLLvwPPPQkcdhjhikhklmlmmufdijjlbatjnvv                              | gLLAQacdefffjkaqqul                                                 
[0, 0, 7, 1, 7, 4, 2, 3, 5]  | oLLvzLAPQQccdiglhlimmknmnnawuraspvugobffb                           | hLALAkbccfefgglpkusufj                                              
[0, 0, 7, 2, 6, 5, 4, 3, 2]  | rLLvLLvMPQQQccdgillmjnqpmqonqpphsgvlitolhsknrrbob                   | hLALPkbcbefgggxxnnqanc                                              
[0, 0, 7, 2, 6, 8, 1, 2, 3]  | uLLLwLLzLLQMQQccdgfjmlkrlrpopttqqtsshshaphlvpspaghmmhcrvc           | oLLLLMAMMPcacfghjgikljmnnnjkgjaeruhhnhhgb                           
[0, 0, 7, 2, 6, 8, 3, 2, 1]  | sLLLvvAMQMAAQbedmmilklmkoonqprrraxftafqxqmjjjcxqxxa                 | iLAMLPcbcbdeghhhxxjxhwiih                                           
[0, 0, 7, 2, 7, 6, 3, 1, 3]  | qLLLMLwwPMQkcdgfgihlkompponpohshagpshstiahfvns                      | jLAwLPQcbbdfghiiihhkhjqjjnk                                         
